id,県,塾名,運営会社,窓口種別,宛先,確認したページURL,営業お断り表記の有無,中学生コースの有無,教室数,一言メモ,状態
KNGA-011,kanagawa,緑進学院,,form,https://www.ryokushin.com/captmail/captmail.cgi,https://www.ryokushin.com/captmail/captmail.cgi,無,有,,「合格に必要な内申点・入試得点」を扱う説明の記載と、2025年冬期講習の案内ページがある,Cowork第1便に指示済(未送信)
KNGA-012,kanagawa,神奈川個別ゼミナール,,form,https://kanakobe.com/contact,https://kanakobe.com/contact,無,有,2,冬期講習の実施日と、県立高校入試期間(2/1〜15)は日曜・祝日も開放する旨を記載(鶴見区)。サイトに載る個人名のメールは記録せずフォームを採用,未着手
KNGA-013,kanagawa,CG中萬学院・啓明館・さなる個別@will(株式会社中萬学院),株式会社中萬学院,form,https://www.chuman.co.jp/form/contact/,https://www.chuman.co.jp/form/contact/,無,有,,会社の問い合わせフォームに「受験相談」「コース・授業について」の項目がある。プライバシー欄の個人情報窓口メールは営業先に使わずフォームを採用,未着手
KNGA-014,kanagawa,湘南ゼミナール,,form,https://www.shozemi.com/contact/,https://www.shozemi.com/contact/,無,有,,問い合わせ内容に「その他」があり、サイトに神奈川県公立高校入試・内申点を解説する記事がある(神奈川県内に多数の教室) [検査: B2B台帳に連絡履歴あり(株式会社スプリックス(東証上場・森塾/湘南ゼミナール等の塾チェーン運営・IR窓口) awaiting)・二重に連絡しないよう👤判断],要確認
KNGA-015,kanagawa,DUO受験パーソナルトレーニング,,form,https://duo-juken-personal.com/お問い合わせ/お問い合わせ-2/,https://duo-juken-personal.com/お問い合わせ/お問い合わせ-2/,無,有,,中学生コースがあり、公立中学生限定の内申点対策専門コース(2025年4月開設)を掲載(保土ケ谷区和田町),未着手
KNGA-016,kanagawa,山手進学会,,mail,yamashin1994@gmail.com,https://yama-shin1994.sakura.ne.jp/wp/,無,有,,高校受験部門(中1〜中3)で「定期テストと内申点の向上」「神奈川県公立高校入試を見据えたカリキュラム」と記載。メールは塾名由来の事業用Gmail [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
KNGA-017,kanagawa,中山学院,,mail,hax69870@tree.odn.ne.jp,https://www.nakayamagakuin.com/,無,有,,外部生でも志望校決定や中間・期末テストの勉強法の相談を随時受け付けると記載,未着手
KNGA-018,kanagawa,ひのき進学教室,株式会社ひのき会,form,https://www.hinoki-net.com/contact/consultation.php,https://www.hinoki-net.com/contact/consultation.php,無,有,6,中学生向けに内申点アップ・定期テスト対策と中3の志望校別合格プログラムを掲載(溝の口・登戸ほか、東京の教室を含む6教室),未着手
KNGA-019,kanagawa,清心塾,,form,https://www.seishinjuku-sugao.jp/contact,https://www.seishinjuku-sugao.jp/contact,無,有,,「中学生への最初のアプローチは予習・復習のコツを教えることから」と記載(宮前区),未着手
KNGA-020,kanagawa,満点道場,,form,https://www.mantendojo.com/toiawa/index.html,https://www.mantendojo.com/toiawa/index.html,無,有,,「200人以上の中学生の内申点を上げ続けてきた」と記載(宮前区・宮崎エリアの中学生向け),未着手
KNGA-021,kanagawa,井田個別指導塾,,mail,idakobetsu@yahoo.co.jp,https://idakobetsu.wixsite.com/home/otoiawase,無,有,,中学生の週1回・週2回の料金表を掲載(川崎市中原区・高津区) [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
KNGA-022,kanagawa,錬成会学習塾,,mail,renseikaishinmaruko@gmail.com,https://goisagisan.wixsite.com/classroom-00/,無,有,,「中学生の授業では5教科の質問を受けている」と記載(中原区)。メールは塾名由来の事業用Gmail [検査: フリーメール宛先(個人アドレスの可能性・👤判断)],要確認
KNGA-023,kanagawa,完全個別指導塾PRIDE,,form,https://pride0901.com/contact/,https://pride0901.com/contact/,無,有,4,「テストの成績だけでなく内申点を上げ」と記載。フォームの種別に高校受験がある(新百合ヶ丘・登戸ほか),未着手
KNGA-024,kanagawa,学習塾 円塾,,form,https://enjyuku.net/contact/,https://enjyuku.net/contact/,無,有,,コース案内に中学生の授業時間帯(18:30〜)が載っている(高津区)。フォームは講座・体験・入塾相談の問い合わせ,未着手
KNGA-025,kanagawa,新学館,,mail,info@shingaku-kan.com,https://shingaku-kan.com/,無,有,,「樽町中専門の学習塾」と掲げる(港北区)。メールはトップと問い合わせフォームページで確認,未着手
KNGA-026,kanagawa,個別指導塾TOPIA(慶友学院TOPIA),,form,https://hiyoshi-topia.com/contact/,https://hiyoshi-topia.com/contact/,無,有,,「確実に内申点をアップしたい」方向けと記載(港北区・日吉)。フォームページのGmailは1回のみの確認のためフォームを採用,未着手
KNGA-027,kanagawa,A.C.T.進学教室,,form,https://act-sk.com/contact/,https://act-sk.com/contact/,無,有,,中学受験・高校受験・中高一貫校生の強化・補習まで対応と記載(保土ケ谷区),未着手
KNGA-028,kanagawa,創栄学園,創栄学園,form,https://soeigakuen.com/contact/,https://soeigakuen.com/contact/,無,有,,講師1人が生徒6人を指導する少人数制と記載(泉区。福島県にも拠点あり),未着手
KNGA-029,kanagawa,ニッケンアカデミー,ニッケンアカデミー,form,http://nikken.jpn.org/inquiry.htm,http://nikken.jpn.org/inquiry.htm,無,有,1,「講座内容・中学部」のページがある(保土ケ谷区の1教室),未着手
KNGA-030,kanagawa,山手ゼミナール,山手ゼミナール,mail,info@yamazemi.com,https://www.yamazemi.com/untitled-c14pn,無,有,,中学部は「1クラス最大8人までの少人数制授業」と記載。メールはトップ・問い合わせ・別ページで一致,未着手
KNGA-031,kanagawa,学習塾 スクールiris,,form,https://school-iris-edu.com/info/enquiry/,https://school-iris-edu.com/info/enquiry/,無,有,,神奈川県の入学者選抜(第3学年の主体的に学習に取り組む態度の評価活用)を解説する記載がある。メールは届きにくいとしてLINEを推奨する注記あり,未着手
KNGA-032,kanagawa,コスモジュク,"Cosmo Original Co., Ltd.",form,https://cosmojuku.com/contact/,https://cosmojuku.com/contact/,無,有,2,中学生の少人数(8人まで)クラスと、合格に必要な読解力・思考力・表現力のカリキュラムを掲載(日限丸山台・別所弘明寺の2校),未着手
KNGA-033,kanagawa,共立ゼミナール,共立ゼミナール,form,https://kyosemi.jimdofree.com/お問い合わせ/,https://kyosemi.jimdofree.com/お問い合わせ/,無,有,,「定期テスト前には対策授業として補習授業を行います」と記載,未着手
KNGA-034,kanagawa,山内英数塾,,form,https://yem.main.jp/contact,https://yem.main.jp/contact,無,有,,中学1〜3年生の少人数制個別指導クラスの案内がある(都筑区)。問い合わせページには電話とフォームのみ,未着手
KNGA-035,kanagawa,個別指導exsia(イクシア),,form,https://www.pc-exsia.com/contact-us,https://www.pc-exsia.com/contact-us,無,有,2,「中学生のためには定期テスト対策から国公私立高校の入試対策、過去問題演習まで」と記載(永田・笹下の2校),未着手
KNGA-036,kanagawa,Mr.N塾,,form,https://mrnjuku.com/contact/,https://mrnjuku.com/contact/,無,有,,「定期テスト前にはワークをくり返し解いてもらう」と記載。フォームは教室見学・入塾面談の予約中心,未着手
KNGA-037,kanagawa,個別指導塾ティーシャル横浜,,form,https://tcial.jp/contact/,https://tcial.jp/contact/,無,有,,中学生コースに「公立高校受験・私立高校受験対策」があり、「営業・協業をご希望の方は専用フォームへ」と案内している(専用フォームURLは未確認),未着手
KNGA-038,kanagawa,ひざくら学習塾,,form,https://hzkr78.com/askpage/,https://hzkr78.com/askpage/,無,有,,中学生向け模試に「新教育神奈川Wもぎ」を挙げている。フォームは体験申込を含む問い合わせ,未着手
KNGA-039,kanagawa,岩井学豊塾,岩井学豊塾,form,https://www.iwai-gakuho.com/問い合わせ/,https://www.iwai-gakuho.com/問い合わせ/,無,有,,「中学2年生で解ける入試問題を随時扱う」と記載し、高校受験コースのページがある,未着手
KNGA-040,kanagawa,アダス(ADAS)進学会,株式会社創育社,form,https://forms.gle/PEEm7e5721VjkNfCA,https://docs.google.com/forms/d/e/1FAIpQLSeEIyUopGLh_n6VI2qIFL_Zq6ou6cDsC4q5SYDBi8Xloeug2A/viewform?usp=send_form,無,有,5,「中学生コースは基礎から入試レベルまで」と記載(横浜・藤沢・横須賀・東京の5校)。問い合わせはGoogleフォーム,未着手
KNGA-041,kanagawa,横浜進学教室(横進),,form,https://docs.google.com/forms/d/e/1FAIpQLSd7sVLsfJVt8pMVnM7_q3JhM5RV-2c9ZDgfadZgyoLagL6jWw/viewform?usp=header,https://jusadream.com/,無,有,,トップに「2026年高校入試で受験したすべての高校で合格率100%(公立・私立)」と掲載。問い合わせはGoogleフォーム(神奈川区),未着手
KNGA-042,kanagawa,天塾,,mail,shani@e-mail.jp,https://ten-juku.com/law/,無,,,特定商取引法表記にメールアドレスがあり、川崎市の公立高校の内申点を解説する記事があるが、中学生コースの有無をサイトで確認できていない(高津区),要確認
KNGA-043,kanagawa,歩実塾,,form,https://ayumi-19.com/問い合わせフォーム/,https://ayumi-19.com/問い合わせフォーム/,無,有,,問い合わせページは「お電話でのお問い合わせはご遠慮ください」とLINEでの相談を案内しており、フォームの実在を再確認したい(幸区),要確認
KNGA-044,kanagawa,Σシグマ進学教室,,mail,sigmainfo@sigmania.jp,https://sigmania.jp/,,,,トップにmailtoリンクがあるが中学生向けの記載を確認できず、小学生の中学受験が中心に見える。運営会社の記載なし(高津区),要確認
KNGA-045,kanagawa,創英ゼミナール,株式会社創英コーポレーション,form,https://www.souei.net/full_year_form/,https://www.souei.net/full_year_form/,,有,,フォームの問い合わせ内容が「体験授業・資料請求・夏期講習の問合」に限られ、営業に使えるか要確認,要確認
KNGA-046,kanagawa,西谷梅の木の進学塾ユニティ,,form,https://unity-edu.jp/otoiawase/,https://unity-edu.jp/otoiawase/,,有,,問い合わせページに「営業電話がとても多く電話番号は非公開」と記載があり、営業連絡への姿勢とLINE誘導の扱いを要確認(保土ケ谷区),要確認
KNGA-047,kanagawa,みやうち塾,,,,https://miyauchijuku.com,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-048,kanagawa,泰明ゼミナール,,,,http://www.taimei-zemi.sakura.ne.jp/,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-049,kanagawa,倫学舎,,,,http://ringakusya.g1.xrea.com/new1.html,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-050,kanagawa,個別指導そら塾,,,,http://www.solajyuku.com/system.html,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-051,kanagawa,ラポール個別指導塾(戸塚区),,,,http://lapole-marine.com/juku/tokuchou.html,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-052,kanagawa,桜光塾,,,,http://sakurahikari.com/elementary.html,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-053,kanagawa,優伸スクール,,,,http://www.yushinschool.jp,,,,WebFetchで証明書エラーとなり内容を確認できていない,確認不可（証明書エラー）
KNGA-054,kanagawa,進学塾フォルテ,,form,https://forte-idogaya.com/,https://forte-idogaya.com/,有,有,1,サイトに「業者の方の営業電話は一切お断りしております」と記載(南区井土ケ谷),除外
KNGA-055,kanagawa,天王町ゼミ,,,,https://ezemikun.jp/tenzemi/,有,有,1,連絡先に「営業・勧誘お断り」と記載(個人事業者・保土ケ谷区),除外
KNGA-056,kanagawa,川和ゼミナール,,form,https://kawazemi.main.jp/contact/,https://kawazemi.main.jp/contact/,有,有,,問い合わせフォームに「このフォームを利用した売り込みの一切を固く禁止いたします」と記載,除外
KNGA-057,kanagawa,個個港学舎,株式会社貴アンド博,form,https://coco-kougakusha.com/inquiry/,https://coco-kougakusha.com/inquiry/,有,有,,問い合わせフォームに「営業のご連絡はご遠慮下さい」と記載,除外
KNGA-058,kanagawa,ブリッジ学院,,,,https://bridge19.amebaownd.com/,,有,,一般生の募集を中止していて新規募集の広告枠の対象にならない(卒業生枠のみ),除外
KNGA-059,kanagawa,ウインド進学教室,,,,https://wind-school.jp/about/,,有,,サイトにメールアドレス・問い合わせフォームが見当たらず、電話番号のみ,除外
KNGA-060,kanagawa,ゼスト進学セミナー,,,,http://www.zest-ss.com/contact.html,,有,,問い合わせページが電話番号のみでメール・フォームなし(戸塚区),除外
KNGA-061,kanagawa,学習塾Learning,,,,https://spindle-tree.com/,,有,,メール・フォームの記載がなく電話番号のみ(宮前区),除外
KNGA-062,kanagawa,タノクラアカデミー,,,,https://www.tanokura-academy.com/cosuguide,,有,,問い合わせがLINEのみでメール・フォームなし(宮前区),除外
KNGA-063,kanagawa,個別学習塾 未来塾,,,,https://miraijuku.storeinfo.jp/,,有,,問い合わせページが電話番号のみでメール・フォームなし(中原区),除外
KNGA-064,kanagawa,泰星学院,,,,https://www.taiseigogo.com/profile.html,,有,3,会社概要ページにメール・フォームの記載がなく窓口を確認できない(川崎市の3か所),除外
KNGA-065,kanagawa,自立学習支援型塾 Funny School,,,,https://www.funny-school.com/contact-8,無,有,,問い合わせページが無料体験の申込専用で営業の連絡先として使えない(幸区),除外
KNGB-001,kanagawa,ちがさき少人数教室,,form,https://www.sps-shonan.com/contact/,https://www.sps-shonan.com/contact/,無,有,,定期試験前に内申点アップを狙った対策授業と長時間の補講を行うとトップページに記載(SPS湘南グループを前身と表記),未着手
KNGB-002,kanagawa,個別進学塾トークス 平塚校,株式会社wacwac,mail,info@talkss.jp,https://talkss.jp/law/,無,有,,ブログに「神奈川県公立高校入試のしくみ」の解説記事がある(同社が個別指導エクセルシア茅ヶ崎校も運営しており同一運営会社のため1行のみ),未着手
KNGB-003,kanagawa,学習塾 育海会,株式会社フラップステージ,mail,info@ikumikai.com,https://ikumikai.com/,無,有,,サイト見出しが「平塚中等・公立高校受験 学習塾」で集団授業と個別指導を掲げる,未着手
KNGB-004,kanagawa,ブライト学院学習塾,,form,https://bright-gakuin.co.jp/form,https://bright-gakuin.co.jp/form,無,有,,特色検査や神奈川県公立高校入試に散見される難問をクリアする新コースの募集案内がある,未着手
KNGB-005,kanagawa,学心塾・学心Plus,,form,https://www.gakushin-juku.net/toiawase,https://www.gakushin-juku.net/toiawase,無,有,,指導対象に中学生全学年を明記(平塚・大磯・秦野に教室と表記)。無料体験後の強引な勧誘はしない旨の記載のみで営業お断り表記は無し,未着手
KNGB-006,kanagawa,SCI木の芽教室,,form,http://www.kinome.co.jp/?page_id=25,http://www.kinome.co.jp/?page_id=25,無,有,,1976年開校の綾瀬市の学習塾で中学生向けの時間割・指導料ページがある,未着手
KNGB-007,kanagawa,リード個別学習教室,,form,https://www.lead-kobetsu.com/inquiry/,https://www.lead-kobetsu.com/inquiry/,無,有,,塾長日記に「公立高校入試、全員第一志望合格」(2025年2月28日)と記載,未着手
KNGB-008,kanagawa,個別対応学習塾Will Do,株式会社SES,form,https://www.willdogo.com/contact.html,https://www.willdogo.com/contact.html,無,有,,サイトタイトルに「神奈川方式対応」とあり大和市・綾瀬市の中学生を対象とする,未着手
KNGB-009,kanagawa,アテナ理英ゼミナール,,mail,info@athenazemi.com,https://athenazemi.com/,無,有,,コース説明に「通学校の授業準拠で内申点の充実を」と記載,未着手
KNGB-010,kanagawa,進学塾cocoro,,form,https://cocorocoro.com/contact/index.html,https://cocorocoro.com/contact/index.html,無,有,,中央林間の進学塾で冬期講習会の案内ページ(2023年度分)がある,未着手
KNGB-011,kanagawa,個別指導のDoors,,form,https://doors-kobetsu.com/contact/,https://doors-kobetsu.com/contact/,無,有,,中学生コースで定期テスト対策から高校受験対策まで行うと記載,未着手
KNGB-012,kanagawa,さくら個別指導塾,,form,https://sakura-kobetsu.com/inquiry.html,https://sakura-kobetsu.com/winter2025/,無,有,,冬期講習2025-2026の案内ページ(2025年10月15日投稿)があり神奈川県公立高校入試に触れている(相模原市・座間市),未着手
KNGB-013,kanagawa,ホタル塾,,form,https://hotaru19.com/contact/,https://hotaru19.com/contact/,無,有,,中学部は中1〜中3対象で定期テスト対策・内申対策・神奈川県公立高校入試対策を掲げる,未着手
KNGB-014,kanagawa,個別指導ルック,,mail,info@look-kobetsu.com,https://look-kobetsu.com/privacy,無,有,,5科目対応の無料定期テスト対策会の案内がある(相模原市中央区),未着手
KNGB-015,kanagawa,個学指導のエイティ,,form,https://www.eighty-kogakushidu.com/contact,https://www.eighty-kogakushidu.com/contact,無,有,,相模原中央校・南林間校に中学生コースがあり中学校別の定期テスト対策ページがある,未着手
KNGB-016,kanagawa,登臨ゼミナール,,form,https://torin-seminar.com/form,https://torin-seminar.com/form,無,有,,中学部のページで公立高校の選抜資料の中心は内申点と入試得点と説明している(相模原市中央区),未着手
KNGB-017,kanagawa,きぬがさ塾,,mail,info@kinujuku.jp,https://www.kinujuku.jp/,無,有,,冬期講習会のご案内ページがあり「開校以来22年連続全員合格」と掲げる(相模大野・中央林間),未着手
KNGB-018,kanagawa,学習塾慧友,,form,https://ku-juku.com/toiawase/,https://ku-juku.com/toiawase/,無,有,,中学生コースは定期テスト対策・内申対策・高校受験対策を中心と記載(相模大野)。しつこい勧誘は無い旨の記載のみで営業お断り表記は無し,未着手
KNGB-019,kanagawa,ほまれ塾,,mail,kamimizo@homarejuku.com,https://homarejuku.com/contact,無,有,,合格実績に大和高校・海老名高校・弥栄高校(普通科)などの公立高校を掲載,未着手
KNGB-020,kanagawa,受験サポート塾ジークSIEG,,form,https://ts-sieg.com/contact-us/,https://ts-sieg.com/contact-us/,無,有,,東林間・中央林間の塾で相談サポート・自習室・定期テスト対策・確認テストを提供と記載,未着手
KNGB-021,kanagawa,ACEゼミナール,,form,https://atsugijuku.com/contact/,https://atsugijuku.com/contact/,無,有,,「内申点を上げるための具体的なノート指導」を訴求(厚木・大和・海老名・秦野・相模原の高校を目指す塾),未着手
KNGB-022,kanagawa,若泉進学会,,mail,jukuchou@jakusen.com,https://jakusen.com/contact.html,無,有,,中学生向けに「教科書コース」「マンツーマンコース」などがあり本厚木駅徒歩圏の少人数進学塾と記載,未着手
KNGB-023,kanagawa,まなびジョーズ学院,,form,https://manabijouzu.com/contact/,https://manabijouzu.com/contact/,無,有,,厚木市の塾で高校受験・中学受験・高認受験などに対応と記載,未着手
KNGB-024,kanagawa,個別指導エルフ学院,株式会社エルフ,form,https://elf-gakuin.co.jp/toiawase.htm,https://elf-gakuin.co.jp/toiawase.htm,無,有,,中学生の定期テスト対策プランと中学生の「受け放題」コースの案内がある,未着手
KNGB-025,kanagawa,学指会,,mail,hadano@gakushikai.net,https://gakushikai.net/join/jikanwari/,無,有,,ブログに「内申点から考える、神奈川の高校受験と志望校選び」の連載(2026年9月)がある。秦野で45年と記載,未着手
KNGB-026,kanagawa,グリーンライフゼミナール鶴巻校,,form,https://greenlifeseminar.com/contact/,https://greenlifeseminar.com/contact/,無,有,,お知らせに「令和9年度公立高校入試実施要項ならびに募集案内について」(2026年7月3日)を掲載,未着手
KNGB-027,kanagawa,早稲田アルパス,株式会社シャイムズ,form,https://wasedatokai.jp/contact/,https://wasedatokai.jp/contact/,無,有,,東海大学前駅の個別指導塾で中学・高校・大学受験と学校テスト対策を掲げる(無料体験授業の申込ページあり),未着手
KNGB-028,kanagawa,松島塾,,form,http://matsushimajuku.com/contact/,http://matsushimajuku.com/contact/,無,有,,「地元小・中学校完全対応 少人数クラス 定期テスト対策 高校入試」を掲げる小田原の学習塾,未着手
KNGB-029,kanagawa,慧真館,,form,https://keishinkan.jp/contact,https://keishinkan.jp/contact,無,有,,「小田原市の中学生・小学生の少人数精鋭指導の進学塾・公立上位校受験専門」と記載,未着手
KNGB-030,kanagawa,柏木塾,,form,https://kashiwagi-juku.jp/contact/,https://kashiwagi-juku.jp/contact/,無,有,,トップに「内申書対策や入試対策をしたい」層向けの案内がある(小田原市栢山),未着手
KNGB-031,kanagawa,エコール学院,有限会社エコール学院,form,https://www.ecole-gakuin.com/contact/,https://www.ecole-gakuin.com/contact/,無,有,,中学生は各学年定員12名の少人数指導と記載。ブログに令和7年度神奈川県公立高校学力検査数学の講評がある,未着手
KNGB-032,kanagawa,個別指導のササキ塾,,form,https://sasaki-juku.net/?page_id=208,https://sasaki-juku.net/?page_id=208,無,有,,入試対策ゼミガイダンス2026の記事(2026年9月22日)があり中3入試対策ゼミを実施,未着手
KNGB-033,kanagawa,HOME個別指導塾,,form,https://home-kobetsu.com/?page_id=293,https://home-kobetsu.com/?page_id=293,無,有,,ブログに「神奈川県完全受験マニュアル【神奈川県公立高校入試情報のまとめ】」がある(藤沢市村岡),未着手
KNGB-034,kanagawa,すばる進学セミナー,,mail,info@subaru-ss.jp,https://subaru-ss.jp/,無,有,,トップに「徹底した少人数と鎌倉地域密着型の進学塾」と記載。中学部の説明会案内ページがある,未着手
KNGB-035,kanagawa,學志館,株式会社學志館,form,https://gakushikan.jp/contact/,https://gakushikan.jp/contact/,無,有,,お知らせに逗子市中学校の「定期テスト廃止」についての記事(2026年5月7日)がある,未着手
KNGB-036,kanagawa,逗子アナザースクール,,form,https://www.zushianotherschool.com/contact/,https://www.zushianotherschool.com/contact/,無,有,,トップに「内申点＆観点別アップ・単元＆定期テスト対策」に対応と記載,未着手
KNGB-037,kanagawa,賢育学舎,,form,https://kenikugakusha.com/contactus,https://kenikugakusha.com/contactus,無,有,,トップに「神奈川公立高校 合格速報 受験者16名 全員合格」と掲載(横須賀市根岸町),未着手
KNGB-038,kanagawa,進学塾クロフネ,株式会社クロスカ,mail,kurihama@kurofune-school.com,https://kurofune-school.com/tokushoho/,無,有,,中学生コースで内申対策・神奈川県公立高校入試対策を行うと記載(追浜・大津・横須賀総合高校専門),未着手
KNGB-039,kanagawa,横浜個人指導会,,form,https://shidokai-yokosuka.com/contact/,https://shidokai-yokosuka.com/contact/,無,有,,春期・夏期・冬期講習など特別講習を開講と記載(横須賀市浦賀)。名称に横浜とあるが所在は横須賀,未着手
KNGB-040,kanagawa,横須賀能率スクール,,form,http://www.yokosuka4119.com/contact/index.html,http://www.yokosuka4119.com/contact/index.html,無,有,,冬期講習のご案内ページがあり学校別・個人別の定期テスト対策を行うと記載,未着手
KNGB-041,kanagawa,啓悠舎,,form,https://www.keiyusha.jp/contact.html,https://www.keiyusha.jp/contact.html,無,有,,タイトルに「浦賀中学鴨居中学対応塾」とあり中学生指導方針のページがある,未着手
KNGB-042,kanagawa,伸学館ゼミナール,株式会社伸学館,form,http://shingakukan.jp/otoiawase/,http://shingakukan.jp/otoiawase/,無,有,,問い合わせページに「小1から中3までの完全地域密着」と記載(横須賀市),未着手
KNGB-043,kanagawa,進学塾CLEAR,,form,https://clear.school/new/お問い合わせフォーム/,https://clear.school/new/お問い合わせフォーム/,有,有,,フォームに「営業・勧誘を目的としたお問い合わせは固くお断りいたします」と記載のため除外(小田原・国府津),除外
KNGB-044,kanagawa,神奈研MANABIYA 鶴が台校,,form,https://kanaken-manabiya.com/contact/,https://kanaken-manabiya.com/contact/,有,有,,問い合わせページに「営業目的の業者の方は利用をご遠慮ください」と記載のため除外(茅ヶ崎市),除外
KNGB-045,kanagawa,フロンティア学院,,form,https://frontiergakuin.jp/question/,https://frontiergakuin.jp/question/,有,有,,資料請求フォームに「営業のご連絡はご遠慮願います」と記載のため除外(厚木市),除外
KNGB-046,kanagawa,パスカル進学ゼミ,,form,https://pascal-zemi.net/contact/,https://pascal-zemi.net/contact/,有,有,,問い合わせページに「営業目的でのご利用はご遠慮」と記載のため除外(厚木市),除外
KNGB-047,kanagawa,KOSHIN学院,,form,https://www.koshin-gakuin.jp/contact/,https://www.koshin-gakuin.jp/contact/,有,有,,問い合わせページに「営業等の売り込みにつきましては、一切お断り」と記載のため除外(平塚市),除外
KNGB-048,kanagawa,平塚中等受検・高校受験の堀口塾,,form,https://www.horiguchijuku.com/contact/,https://www.horiguchijuku.com/contact/,有,有,,ページに「営業の書き込みは固くお断り」と記載のため除外(平塚市),除外
KNGB-049,kanagawa,毎日個別塾5-Days,5JAPAN株式会社,form,https://5-days.jp/mailform/,https://5-days.jp/company/,無,有,,会社沿革に広島・福岡など多数地域での校舎展開が記載され全国規模のチェーンのため県枠の対象外として除外,除外
KNGB-050,kanagawa,個別指導学習塾 まんてんスクール,,form,https://www.manten-school.com/contact/,https://www.manten-school.com/,無,,,サイトタイトルが「小学生の基礎学力を伸ばす学習塾」で中学生向けコースを確認できず除外,除外
KNGB-051,kanagawa,個別指導塾 学習空間,株式会社スタディーネットワーク,form,https://gakushu-kukan.com/contact/,https://gakushu-kukan.com/contact/,無,有,,神奈川県公立高校入試の現状や高校データを把握と記載。ただし問い合わせ窓口が資料請求フォームのみで用途限定の可能性があり要確認,要確認
KNGB-052,kanagawa,けいおう学院,けいおう株式会社,form,https://keiou.jp/2023/shiryou,https://keiou.jp/company,無,有,,公立高校専門の個別指導塾で神奈川に多数の教室を持つ。公開窓口が資料請求・体験フォームで一般の問い合わせ窓口が未確認のため要確認,要確認
KNGB-053,kanagawa,東日本進学会,,,,https://www.higapon.net/,,有,,秦野・厚木などに教室があり冬期講習・定期テスト対策の案内ページがある。問い合わせ窓口(メール/フォーム)を特定できず要確認,要確認
NAT-001,national,そら塾,株式会社スプリックス,form,https://sprix.inc/contact/,https://sprix.inc/contact/,無,有,,中学生向けコース紹介ページ(sorajuku.jp/course/middle.html)に中学1年〜3年のコースがある。同社フォームは対象サービスに「そら塾」を選べる(森塾・河合塾マナビス等も同社) [検査: B2B台帳に連絡履歴あり(株式会社スプリックス(東証上場・森塾/湘南ゼミナール等の塾チェーン運営・IR窓口) awaiting)・二重に連絡しないよう👤判断],要確認
NAT-002,national,東進オンライン学校・東進中学NET,株式会社ナガセ,form,https://www.toshin.com/toi/,https://www.toshin.com/toi/,無,有,,東進公式サイトに中学生向けの「東進中学NET」「東進ハイスクール中学部」と全国統一中学生テストの案内がある,Cowork第1便に指示済(未送信)
NAT-003,national,学研の家庭教師・学研教室ほか(学研),株式会社学研ホールディングス,form,https://www.gakken.co.jp/ja/contact/contact3.html,https://www.gakken.co.jp/ja/contact/contact3.html,無,有,,中学生向けページに「学研の家庭教師【中学生コース】は学力検査対策だけでなく内申点対策にも特化」と記載。フォームは「メディアの方、ビジネス利用をご希望のお客様」窓口。城南進学研究社(NAT-010)は学研グループ,Cowork第1便に指示済(未送信)
NAT-004,national,個別指導Axis(Axisのオンライン家庭教師),株式会社ワオ・コーポレーション,form,https://www.wao-corp.com/contact/business/,https://www.wao-corp.com/contact/business/,無,有,,Axisのオンライン家庭教師ページに「内申点を上げる対策」までの対応と記載。フォームは「事業・サービスに関するお問い合わせ」(会社名欄あり) [検査: B2B台帳に連絡履歴あり(株式会社ワオ・コーポレーション awaiting)・二重に連絡しないよう👤判断],要確認
NAT-005,national,マナリンク,株式会社NoSchool,form,https://manalink.jp/contact,https://manalink.jp/contact,無,有,,中学生向け講座に「高校受験 過去問演習講座」など高校受験対策の講座が掲載されている。フォームは氏名・メール・内容のみの一般問い合わせ [検査: B2B台帳に連絡履歴あり(株式会社NoSchool awaiting)・二重に連絡しないよう👤判断],要確認
NAT-006,national,スマイルゼミ(中学生コース),株式会社ジャストシステム,form,https://www.justsystems.com/jp/contact/,https://www.justsystems.com/jp/contact/,無,有,,中学3年生向けページ(smile-zemi.jp/chugaku/grade/3rd-year/)で受験と内申点に触れている。問い合わせページに「その他のお問い合わせ」区分がある [検査: B2B台帳に連絡履歴あり(ジャストシステム（スマイルゼミ） awaiting)・二重に連絡しないよう👤判断],要確認
NAT-007,national,すらら,株式会社すららネット,form,https://surala.co.jp/contact/,https://surala.co.jp/contact/,無,有,,すららトップに「中学/高校受験をサポートします」と記載,Cowork第1便に指示済(未送信)
